PassengerID,Customer_History_ID,Ticket_Booking_Date,Flight_Date,Days_Before_Travel,Traveler_Type,Membership_Status,Origin,Destination,Travel_Class,Peak_Season,Base_Ticket_Price,WiFi_Purchased,WiFi_Price,Lounge_Access_Purchased,Lounge_Price,Meals_Purchased,Meals_Price,Insurance_Purchased,Insurance_Price,Priority_Boarding_Purchased,Priority_Boarding_Price,Carbon_Offset_Purchased,Carbon_Offset_Price,Total_Ancillary_Cost,Final_Ticket_Price
P0006,CH0006,2024-11-19,2025-02-24,97,Business,No Status,Rome,London,Business,No,522,No,0,Yes,30,Yes,20,No,0,No,0,No,0,50,572
P0006,CH0006,2024-05-07,2024-06-10,34,Business,No Status,London,Berlin,Business,Yes,412,No,0,Yes,25,No,0,No,0,No,0,No,0,25,437
P0006,CH0006,2019-06-08,2019-06-14,6,Business,No Status,Rome,London,Business,Yes,544,No,0,No,0,Yes,40,Yes,15,Yes,20,No,0,75,619
P0006,CH0006,2021-06-25,2021-09-21,88,Business,No Status,Rome,London,Business,No,486,Yes,25,No,0,No,0,No,0,Yes,15,Yes,15,55,541
P0006,CH0006,2022-08-26,2022-11-02,68,Business,No Status,Madrid,Barcelona,Business,No,258,No,0,Yes,25,No,0,No,0,No,0,No,0,25,283
P0006,CH0006,2014-02-17,2014-04-17,59,Business,No Status,Madrid,Barcelona,Business,No,345,Yes,30,No,0,No,0,Yes,25,Yes,15,No,0,70,415
P0006,CH0006,2014-06-29,2014-09-27,90,Business,No Status,Vienna,Prague,Business,No,390,No,0,No,0,Yes,15,No,0,Yes,15,No,0,30,420
P0006,CH0006,2019-12-22,2020-02-12,52,Business,No Status,Vienna,Prague,Business,No,397,No,0,No,0,Yes,15,No,0,No,0,No,0,15,412
P0006,CH0006,2020-05-03,2020-07-13,71,Business,No Status,Berlin,Amsterdam,Business,Yes,471,Yes,10,No,0,Yes,40,No,0,Yes,5,No,0,55,526
P0006,CH0006,2017-01-29,2017-04-28,89,Business,No Status,London,Paris,Business,No,445,Yes,10,No,0,No,0,Yes,10,Yes,15,Yes,5,40,485
P0006,CH0006,2016-11-06,2016-12-27,51,Business,No Status,Munich,Vienna,Business,Yes,319,Yes,30,Yes,50,No,0,No,0,Yes,10,No,0,90,409
P0006,CH0006,2022-12-05,2022-12-12,7,Business,No Status,Berlin,Amsterdam,Business,Yes,375,Yes,10,Yes,50,No,0,No,0,No,0,No,0,60,435
P0006,CH0006,2021-01-31,2021-04-12,71,Business,No Status,Amsterdam,Zurich,Business,No,446,Yes,30,Yes,25,No,0,Yes,15,No,0,Yes,5,75,521
P0006,CH0006,2025-08-02,2025-11-05,95,Business,No Status,Paris,Rome,Business,No,479,Yes,10,Yes,40,Yes,30,Yes,10,Yes,20,No,0,110,589
P0006,CH0006,2020-01-20,2020-02-01,12,Business,No Status,London,Berlin,Business,No,410,No,0,Yes,40,No,0,Yes,25,Yes,5,No,0,70,480
P0006,CH0006,2017-09-25,2017-10-17,22,Business,No Status,London,Berlin,Business,No,495,Yes,15,Yes,40,Yes,15,Yes,20,No,0,No,0,90,585
P0007,CH0007,2019-02-04,2019-05-08,93,Business,No Status,Berlin,Amsterdam,Business,No,510,Yes,30,Yes,25,Yes,15,No,0,Yes,20,No,0,90,600
P0007,CH0007,2021-03-01,2021-06-14,105,Business,No Status,Frankfurt,Madrid,Business,Yes,610,No,0,No,0,Yes,30,No,0,No,0,No,0,30,640
P0007,CH0007,2020-03-07,2020-06-10,95,Business,No Status,Madrid,Barcelona,Business,Yes,375,No,0,No,0,Yes,30,No,0,Yes,5,No,0,35,410
P0007,CH0007,2023-06-10,2023-09-06,88,Business,No Status,Rome,London,Business,No,596,No,0,No,0,Yes,20,No,0,Yes,5,No,0,25,621
P0007,CH0007,2024-05-15,2024-08-05,82,Business,No Status,Paris,Rome,Business,Yes,457,Yes,15,No,0,No,0,Yes,25,No,0,No,0,40,497
P0007,CH0007,2021-12-10,2022-01-26,47,Business,No Status,Paris,Rome,Business,No,559,No,0,Yes,25,Yes,20,No,0,Yes,5,No,0,50,609
P0007,CH0007,2019-07-02,2019-07-04,2,Business,No Status,Paris,Rome,Business,Yes,405,Yes,30,No,0,Yes,20,No,0,Yes,10,No,0,60,465
P0007,CH0007,2020-12-18,2021-02-10,54,Business,No Status,London,Paris,Business,No,321,Yes,15,Yes,40,Yes,20,No,0,Yes,5,No,0,80,401
P0007,CH0007,2019-02-04,2019-02-10,6,Business,No Status,Amsterdam,Zurich,Business,No,531,Yes,20,Yes,30,No,0,No,0,No,0,No,0,50,581
P0007,CH0007,2022-06-15,2022-07-15,30,Business,No Status,Frankfurt,Madrid,Business,Yes,604,Yes,15,Yes,50,Yes,20,No,0,No,0,Yes,5,90,694
P0007,CH0007,2018-09-15,2018-12-26,102,Business,No Status,Rome,London,Business,Yes,416,No,0,No,0,Yes,30,No,0,No,0,No,0,30,446
P0007,CH0007,2022-08-26,2022-11-11,77,Business,No Status,Amsterdam,Zurich,Business,No,449,No,0,Yes,40,Yes,40,No,0,No,0,No,0,80,529
P0007,CH0007,2023-07-08,2023-10-03,87,Business,No Status,Vienna,Prague,Business,No,314,Yes,15,Yes,30,Yes,20,No,0,No,0,Yes,15,80,394
P0007,CH0007,2016-06-13,2016-08-21,69,Business,No Status,Paris,Rome,Business,Yes,557,No,0,No,0,Yes,20,No,0,Yes,15,No,0,35,592
P0007,CH0007,2014-03-30,2014-06-01,63,Business,No Status,Munich,Vienna,Business,Yes,334,Yes,25,No,0,Yes,40,No,0,No,0,No,0,65,399
P0007,CH0007,2020-12-20,2021-03-03,73,Business,No Status,Amsterdam,Zurich,Business,No,357,No,0,Yes,25,Yes,30,Yes,25,No,0,No,0,80,437
P0007,CH0007,2022-06-22,2022-09-04,74,Business,No Status,Amsterdam,Zurich,Business,No,379,Yes,30,No,0,Yes,15,No,0,No,0,No,0,45,424
P0007,CH0007,2015-10-04,2015-12-27,84,Business,No Status,Paris,Rome,Business,Yes,572,Yes,10,Yes,40,No,0,Yes,10,No,0,No,0,60,632
P0007,CH0007,2025-03-29,2025-06-28,91,Business,No Status,Munich,Vienna,Business,Yes,456,No,0,Yes,30,No,0,No,0,No,0,No,0,30,486
P0007,CH0007,2018-09-26,2018-10-18,22,Business,No Status,London,Berlin,Business,No,402,No,0,Yes,40,No,0,No,0,No,0,No,0,40,442
P0007,CH0007,2019-09-20,2020-01-09,111,Business,No Status,Madrid,Barcelona,Business,No,282,No,0,Yes,30,No,0,No,0,No,0,No,0,30,312
P0007,CH0007,2016-09-16,2016-10-21,35,Business,No Status,Amsterdam,Zurich,Business,No,510,Yes,25,Yes,25,Yes,30,No,0,No,0,No,0,80,590
P0007,CH0007,2019-06-11,2019-10-01,112,Business,No Status,Amsterdam,Zurich,Business,No,548,No,0,Yes,50,No,0,No,0,No,0,No,0,50,598
P0007,CH0007,2017-06-29,2017-07-27,28,Business,No Status,Paris,Rome,Business,Yes,506,Yes,20,Yes,30,Yes,40,No,0,No,0,No,0,90,596
P0007,CH0007,2015-08-10,2015-11-26,108,Business,No Status,London,Paris,Business,No,417,Yes,15,Yes,25,No,0,No,0,No,0,No,0,40,457
P0007,CH0007,2016-02-09,2016-05-03,84,Business,No Status,Vienna,Prague,Business,No,372,Yes,20,Yes,30,Yes,30,No,0,No,0,No,0,80,452
P0007,CH0007,2025-01-04,2025-02-01,28,Business,No Status,Berlin,Amsterdam,Business,No,472,Yes,30,Yes,50,Yes,30,No,0,No,0,No,0,110,582
P0007,CH0007,2020-12-20,2021-02-08,50,Business,No Status,Madrid,Barcelona,Business,No,272,No,0,Yes,40,Yes,30,Yes,15,No,0,No,0,85,357
P0007,CH0007,2022-07-14,2022-10-01,79,Business,No Status,Berlin,Amsterdam,Business,No,516,Yes,20,No,0,No,0,Yes,25,No,0,No,0,45,561
P0007,CH0007,2014-10-31,2015-02-05,97,Business,No Status,Rome,London,Business,No,431,No,0,Yes,50,Yes,20,Yes,10,Yes,15,No,0,95,526
P0008,CH0008,2024-03-01,2024-05-07,67,Business,No Status,London,Paris,Business,No,455,No,0,No,0,Yes,15,No,0,No,0,No,0,15,470
P0008,CH0008,2015-01-24,2015-04-16,82,Business,No Status,Paris,Rome,Business,No,532,Yes,10,No,0,No,0,Yes,25,Yes,10,No,0,45,577
P0008,CH0008,2014-10-01,2014-10-03,2,Business,No Status,Berlin,Amsterdam,Business,No,417,Yes,10,No,0,Yes,30,No,0,No,0,No,0,40,457
P0008,CH0008,2015-09-10,2015-11-18,69,Business,No Status,Paris,Rome,Business,No,537,Yes,10,Yes,30,No,0,Yes,20,Yes,5,No,0,65,602
P0008,CH0008,2025-03-01,2025-04-02,32,Business,No Status,Paris,Rome,Business,No,402,No,0,Yes,25,Yes,20,Yes,15,No,0,Yes,10,70,472
P0008,CH0008,2022-11-17,2022-12-09,22,Business,No Status,London,Berlin,Business,Yes,415,Yes,20,No,0,Yes,15,No,0,No,0,No,0,35,450
P0008,CH0008,2025-10-11,2025-10-21,10,Business,No Status,Vienna,Prague,Business,No,407,Yes,20,Yes,30,Yes,30,No,0,No,0,No,0,80,487
P0008,CH0008,2017-12-16,2017-12-17,1,Business,No Status,Berlin,Amsterdam,Business,Yes,361,No,0,Yes,25,Yes,40,No,0,Yes,5,No,0,70,431
P0008,CH0008,2017-04-15,2017-06-08,54,Business,No Status,Paris,Rome,Business,Yes,564,Yes,10,Yes,25,Yes,15,Yes,10,No,0,Yes,15,75,639
P0008,CH0008,2018-03-24,2018-06-03,71,Business,No Status,Vienna,Prague,Business,Yes,396,Yes,15,Yes,40,No,0,Yes,20,No,0,No,0,75,471
P0008,CH0008,2025-06-15,2025-09-25,102,Business,No Status,Rome,London,Business,No,462,Yes,25,Yes,40,No,0,No,0,Yes,15,Yes,15,95,557
P0008,CH0008,2015-03-17,2015-04-17,31,Business,No Status,Vienna,Prague,Business,No,387,Yes,10,No,0,Yes,30,Yes,15,No,0,No,0,55,442
P0008,CH0008,2021-09-19,2021-12-03,75,Business,No Status,Frankfurt,Madrid,Business,Yes,424,No,0,Yes,50,Yes,15,No,0,No,0,No,0,65,489
P0008,CH0008,2019-04-07,2019-07-23,107,Business,No Status,Vienna,Prague,Business,Yes,363,Yes,20,Yes,30,Yes,15,Yes,15,No,0,No,0,80,443
P0008,CH0008,2022-05-29,2022-06-25,27,Business,No Status,Berlin,Amsterdam,Business,Yes,465,Yes,20,No,0,Yes,30,No,0,No,0,Yes,10,60,525
P0008,CH0008,2015-10-23,2015-12-08,46,Business,No Status,Madrid,Barcelona,Business,Yes,351,No,0,Yes,40,No,0,Yes,25,No,0,No,0,65,416
P0008,CH0008,2017-02-01,2017-02-15,14,Business,No Status,London,Berlin,Business,No,355,Yes,10,No,0,No,0,Yes,25,Yes,5,No,0,40,395
P0008,CH0008,2014-12-08,2015-01-03,26,Business,No Status,Vienna,Prague,Business,No,445,Yes,15,Yes,40,Yes,40,Yes,25,No,0,No,0,120,565
P0008,CH0008,2020-10-22,2020-11-14,23,Business,No Status,London,Paris,Business,No,390,Yes,15,Yes,50,No,0,Yes,15,No,0,No,0,80,470
P0008,CH0008,2020-11-28,2021-01-03,36,Business,No Status,London,Berlin,Business,No,418,Yes,15,Yes,30,No,0,No,0,No,0,No,0,45,463
P0008,CH0008,2021-07-25,2021-09-26,63,Business,No Status,Frankfurt,Madrid,Business,No,488,No,0,Yes,50,Yes,15,No,0,Yes,15,Yes,15,95,583
P0008,CH0008,2019-09-17,2019-10-08,21,Business,No Status,London,Berlin,Business,No,345,Yes,15,Yes,25,No,0,No,0,No,0,No,0,40,385
P0008,CH0008,2019-02-03,2019-03-06,31,Business,No Status,Paris,Rome,Business,No,531,Yes,20,No,0,Yes,30,No,0,No,0,No,0,50,581
P0008,CH0008,2021-08-18,2021-09-10,23,Business,No Status,Rome,London,Business,No,525,Yes,10,Yes,30,Yes,40,Yes,15,No,0,No,0,95,620
P0008,CH0008,2018-12-13,2019-01-01,19,Business,No Status,Madrid,Barcelona,Business,No,400,No,0,Yes,25,No,0,No,0,No,0,No,0,25,425
P0008,CH0008,2023-01-03,2023-02-11,39,Business,No Status,Paris,Rome,Business,No,462,Yes,15,No,0,Yes,40,No,0,Yes,15,No,0,70,532
P0008,CH0008,2016-04-07,2016-07-10,94,Business,No Status,Munich,Vienna,Business,Yes,476,Yes,15,No,0,No,0,No,0,Yes,5,Yes,10,30,506
P0008,CH0008,2017-11-05,2017-11-19,14,Business,No Status,Munich,Vienna,Business,No,427,Yes,10,Yes,40,Yes,15,No,0,No,0,No,0,65,492
P0008,CH0008,2020-12-13,2021-01-09,27,Business,No Status,Frankfurt,Madrid,Business,No,463,No,0,Yes,25,No,0,Yes,25,No,0,No,0,50,513
P0008,CH0008,2021-05-03,2021-07-12,70,Business,No Status,Paris,Rome,Business,Yes,476,Yes,25,No,0,Yes,20,Yes,10,No,0,Yes,3,58,534
P0009,CH0009,2017-12-21,2018-02-03,44,Business,No Status,Frankfurt,Madrid,Business,No,443,No,0,Yes,25,Yes,15,No,0,No,0,No,0,40,483
P0009,CH0009,2020-08-20,2020-11-06,78,Business,No Status,London,Paris,Business,No,411,Yes,10,Yes,30,Yes,30,No,0,Yes,5,Yes,15,90,501
P0009,CH0009,2014-04-07,2014-06-01,55,Business,No Status,Madrid,Barcelona,Business,Yes,272,Yes,30,Yes,25,Yes,20,No,0,No,0,No,0,75,347
P0009,CH0009,2018-05-14,2018-07-16,63,Business,No Status,Berlin,Amsterdam,Business,Yes,519,Yes,30,Yes,40,No,0,No,0,No,0,No,0,70,589
P0009,CH0009,2018-03-23,2018-04-27,35,Business,No Status,Amsterdam,Zurich,Business,No,494,Yes,10,Yes,40,No,0,No,0,No,0,No,0,50,544
P0009,CH0009,2020-07-07,2020-09-14,69,Business,No Status,London,Paris,Business,No,475,No,0,Yes,30,Yes,15,No,0,No,0,Yes,5,50,525
P0009,CH0009,2021-02-06,2021-03-06,28,Business,No Status,Berlin,Amsterdam,Business,No,399,Yes,25,Yes,50,Yes,20,No,0,Yes,5,Yes,15,115,514
P0009,CH0009,2019-03-19,2019-05-17,59,Business,No Status,London,Berlin,Business,No,323,No,0,Yes,50,Yes,20,Yes,10,No,0,No,0,80,403
P0009,CH0009,2018-05-22,2018-09-12,113,Business,No Status,Berlin,Amsterdam,Business,No,455,Yes,25,Yes,50,Yes,30,No,0,No,0,No,0,105,560
P0009,CH0009,2014-04-13,2014-07-11,89,Business,No Status,Paris,Rome,Business,Yes,440,Yes,25,No,0,No,0,Yes,20,Yes,20,No,0,65,505
P0009,CH0009,2016-12-04,2017-03-10,96,Business,No Status,Berlin,Amsterdam,Business,No,463,No,0,Yes,50,No,0,Yes,25,Yes,20,No,0,95,558
P0009,CH0009,2018-10-07,2019-01-17,102,Business,No Status,London,Berlin,Business,No,360,Yes,30,Yes,25,Yes,20,No,0,Yes,20,Yes,10,105,465
P0009,CH0009,2018-04-28,2018-06-27,60,Business,No Status,Rome,London,Business,Yes,529,Yes,10,Yes,30,Yes,40,Yes,25,No,0,No,0,105,634
P0009,CH0009,2018-09-29,2018-12-27,89,Business,No Status,Madrid,Barcelona,Business,Yes,273,Yes,25,Yes,30,No,0,No,0,No,0,No,0,55,328
P0009,CH0009,2021-10-20,2022-01-28,100,Business,No Status,Paris,Rome,Business,No,576,No,0,Yes,30,No,0,No,0,Yes,15,No,0,45,621
P0009,CH0009,2025-11-15,2025-12-21,36,Business,No Status,Vienna,Prague,Business,Yes,388,No,0,No,0,Yes,20,No,0,No,0,No,0,20,408
P0009,CH0009,2022-11-27,2023-02-01,66,Business,No Status,Paris,Rome,Business,No,549,No,0,No,0,Yes,30,Yes,10,No,0,No,0,40,589
P0009,CH0009,2024-05-23,2024-06-28,36,Business,No Status,Vienna,Prague,Business,Yes,346,No,0,No,0,No,0,Yes,15,No,0,No,0,15,361
P0009,CH0009,2020-08-15,2020-11-11,88,Business,No Status,Munich,Vienna,Business,No,335,No,0,Yes,40,Yes,40,No,0,No,0,No,0,80,415
P0009,CH0009,2017-03-24,2017-06-24,92,Business,No Status,Munich,Vienna,Business,Yes,356,No,0,Yes,50,No,0,No,0,No,0,No,0,50,406
P0009,CH0009,2016-03-04,2016-05-04,61,Business,No Status,London,Berlin,Business,No,352,No,0,No,0,Yes,20,No,0,No,0,No,0,20,372
P0009,CH0009,2019-01-02,2019-04-24,112,Business,No Status,Rome,London,Business,No,478,Yes,20,Yes,40,Yes,15,No,0,No,0,No,0,75,553
P0009,CH0009,2015-06-03,2015-08-07,65,Business,No Status,Munich,Vienna,Business,Yes,330,No,0,Yes,40,Yes,20,Yes,15,Yes,20,Yes,5,100,430
P0009,CH0009,2021-05-29,2021-06-21,23,Business,No Status,Berlin,Amsterdam,Business,Yes,430,No,0,Yes,40,Yes,20,No,0,Yes,5,Yes,15,80,510
P0009,CH0009,2020-05-27,2020-07-16,50,Business,No Status,Paris,Rome,Business,Yes,381,Yes,15,No,0,No,0,No,0,No,0,No,0,15,396
P0009,CH0009,2023-10-19,2024-01-21,94,Business,No Status,London,Paris,Business,No,363,Yes,20,Yes,25,Yes,30,Yes,10,Yes,15,No,0,100,463
P0009,CH0009,2023-07-17,2023-09-11,56,Business,No Status,London,Berlin,Business,No,495,No,0,Yes,50,Yes,20,Yes,25,Yes,10,No,0,105,600
P0009,CH0009,2017-09-16,2017-12-01,76,Business,No Status,Madrid,Barcelona,Business,Yes,379,Yes,20,No,0,No,0,No,0,No,0,No,0,20,399
P0009,CH0009,2014-07-09,2014-10-02,85,Business,No Status,Munich,Vienna,Business,No,327,No,0,Yes,25,Yes,40,Yes,20,No,0,Yes,3,88,415
P0009,CH0009,2020-08-11,2020-11-04,85,Business,No Status,Vienna,Prague,Business,No,413,Yes,30,No,0,Yes,15,No,0,No,0,No,0,45,458
P0010,CH0010,2021-03-25,2021-04-20,26,Business,No Status,Berlin,Amsterdam,Business,No,549,Yes,30,No,0,Yes,40,Yes,10,No,0,No,0,80,629
P0010,CH0010,2019-03-30,2019-04-01,2,Business,No Status,Amsterdam,Zurich,Business,No,521,Yes,10,No,0,No,0,Yes,10,No,0,Yes,3,23,544
P0010,CH0010,2024-03-08,2024-04-15,38,Business,No Status,Vienna,Prague,Business,No,347,Yes,10,No,0,No,0,No,0,Yes,15,No,0,25,372
P0010,CH0010,2014-09-13,2015-01-01,110,Business,No Status,Berlin,Amsterdam,Business,No,385,No,0,Yes,40,No,0,No,0,Yes,5,No,0,45,430
P0010,CH0010,2015-12-23,2016-02-13,52,Business,No Status,Frankfurt,Madrid,Business,No,646,Yes,25,Yes,50,No,0,No,0,No,0,Yes,3,78,724
P0010,CH0010,2015-05-18,2015-07-19,62,Business,No Status,Madrid,Barcelona,Business,Yes,395,No,0,Yes,50,No,0,No,0,No,0,No,0,50,445
P0010,CH0010,2021-04-12,2021-08-04,114,Business,No Status,Madrid,Barcelona,Business,Yes,355,Yes,10,Yes,40,Yes,20,No,0,No,0,No,0,70,425
P0010,CH0010,2025-12-07,2025-12-20,13,Business,No Status,London,Berlin,Business,Yes,430,No,0,Yes,40,No,0,No,0,Yes,5,Yes,5,50,480
P0010,CH0010,2021-08-06,2021-08-28,22,Business,No Status,London,Berlin,Business,Yes,339,No,0,Yes,40,No,0,Yes,15,No,0,No,0,55,394
P0010,CH0010,2015-05-04,2015-08-15,103,Business,No Status,Rome,London,Business,Yes,546,Yes,25,Yes,25,No,0,No,0,Yes,20,No,0,70,616
P0010,CH0010,2022-01-15,2022-01-27,12,Business,No Status,London,Berlin,Business,No,474,No,0,Yes,30,No,0,No,0,Yes,5,No,0,35,509
P0010,CH0010,2019-07-07,2019-09-25,80,Business,No Status,Amsterdam,Zurich,Business,No,503,Yes,20,No,0,Yes,20,Yes,20,No,0,No,0,60,563
P0010,CH0010,2022-06-14,2022-09-12,90,Business,No Status,Vienna,Prague,Business,No,307,Yes,15,Yes,50,Yes,20,Yes,25,Yes,10,No,0,120,427
P0010,CH0010,2019-10-05,2020-01-21,108,Business,No Status,Berlin,Amsterdam,Business,No,522,No,0,No,0,Yes,20,No,0,Yes,5,No,0,25,547
P0010,CH0010,2023-05-09,2023-08-17,100,Business,No Status,Paris,Rome,Business,Yes,425,No,0,Yes,30,Yes,30,No,0,Yes,10,No,0,70,495
P0010,CH0010,2018-08-08,2018-08-26,18,Business,No Status,Frankfurt,Madrid,Business,Yes,435,Yes,30,Yes,40,No,0,No,0,No,0,No,0,70,505
P0010,CH0010,2025-04-07,2025-05-22,45,Business,No Status,Munich,Vienna,Business,No,472,Yes,15,Yes,40,No,0,No,0,No,0,No,0,55,527
P0010,CH0010,2024-10-19,2024-12-27,69,Business,No Status,Paris,Rome,Business,Yes,453,No,0,Yes,25,Yes,15,No,0,Yes,5,Yes,5,50,503
P0010,CH0010,2024-01-18,2024-05-05,108,Business,No Status,Vienna,Prague,Business,No,295,No,0,Yes,25,Yes,40,Yes,15,No,0,No,0,80,375
P0010,CH0010,2022-09-12,2022-12-10,89,Business,No Status,Rome,London,Business,Yes,570,Yes,25,Yes,40,No,0,Yes,20,Yes,20,No,0,105,675
P0010,CH0010,2023-07-08,2023-09-24,78,Business,No Status,Frankfurt,Madrid,Business,No,450,No,0,No,0,Yes,20,No,0,Yes,10,No,0,30,480
P0010,CH0010,2019-12-09,2020-01-14,36,Business,No Status,Berlin,Amsterdam,Business,No,492,Yes,15,Yes,40,Yes,40,No,0,Yes,10,No,0,105,597
P0010,CH0010,2014-08-04,2014-11-20,108,Business,No Status,Munich,Vienna,Business,No,469,Yes,30,Yes,25,No,0,No,0,Yes,10,No,0,65,534
P0010,CH0010,2016-05-10,2016-07-18,69,Business,No Status,London,Berlin,Business,Yes,423,Yes,15,No,0,No,0,No,0,Yes,20,No,0,35,458
P0010,CH0010,2015-09-15,2015-11-12,58,Business,No Status,London,Paris,Business,No,361,No,0,Yes,30,No,0,No,0,Yes,5,No,0,35,396
P0010,CH0010,2025-01-04,2025-05-01,117,Business,No Status,London,Berlin,Business,No,452,No,0,Yes,50,Yes,30,No,0,Yes,5,No,0,85,537
P0010,CH0010,2022-06-12,2022-09-01,81,Business,No Status,Madrid,Barcelona,Business,No,266,Yes,15,No,0,Yes,15,Yes,25,No,0,No,0,55,321
P0010,CH0010,2014-07-11,2014-08-23,43,Business,No Status,Madrid,Barcelona,Business,Yes,259,Yes,10,Yes,40,Yes,20,No,0,No,0,No,0,70,329
P0010,CH0010,2020-04-12,2020-06-01,50,Business,No Status,Paris,Rome,Business,Yes,552,Yes,10,Yes,25,No,0,No,0,No,0,Yes,3,38,590
P0010,CH0010,2024-05-08,2024-05-20,12,Business,No Status,Vienna,Prague,Business,No,352,No,0,Yes,50,No,0,Yes,15,No,0,Yes,15,80,432
P0011,CH0011,2018-09-27,2018-11-05,39,Business,No Status,London,Berlin,Business,No,493,No,0,No,0,No,0,No,0,No,0,Yes,5,5,498
P0011,CH0011,2013-11-03,2014-01-19,77,Business,No Status,Berlin,Amsterdam,Business,No,450,No,0,No,0,Yes,30,Yes,15,Yes,10,No,0,55,505
P0011,CH0011,2016-11-12,2017-02-06,86,Business,No Status,Vienna,Prague,Business,No,425,No,0,No,0,No,0,No,0,No,0,No,0,0,425
P0011,CH0011,2024-01-27,2024-02-09,13,Business,No Status,Vienna,Prague,Business,No,330,No,0,Yes,40,Yes,20,Yes,10,No,0,No,0,70,400
P0011,CH0011,2019-09-12,2019-10-22,40,Business,No Status,Amsterdam,Zurich,Business,No,527,No,0,Yes,40,No,0,No,0,Yes,15,No,0,55,582
P0011,CH0011,2025-10-26,2025-12-21,56,Business,No Status,Rome,London,Business,Yes,470,No,0,Yes,40,No,0,No,0,Yes,15,No,0,55,525
P0011,CH0011,2016-11-09,2016-11-20,11,Business,No Status,Berlin,Amsterdam,Business,No,421,No,0,Yes,30,Yes,15,No,0,No,0,No,0,45,466
P0011,CH0011,2023-07-06,2023-10-13,99,Business,No Status,London,Paris,Business,No,451,Yes,10,Yes,50,No,0,Yes,25,Yes,15,Yes,3,103,554
P0011,CH0011,2019-06-08,2019-09-01,85,Business,No Status,Paris,Rome,Business,No,441,No,0,No,0,No,0,Yes,15,No,0,Yes,5,20,461
P0011,CH0011,2018-10-02,2019-01-08,98,Business,No Status,Amsterdam,Zurich,Business,No,474,Yes,20,Yes,25,No,0,No,0,No,0,No,0,45,519
P0011,CH0011,2013-12-10,2014-01-21,42,Business,No Status,Amsterdam,Zurich,Business,No,376,No,0,Yes,40,No,0,Yes,15,Yes,20,No,0,75,451
P0011,CH0011,2022-01-16,2022-05-13,117,Business,No Status,Berlin,Amsterdam,Business,No,407,No,0,Yes,40,Yes,40,No,0,Yes,10,No,0,90,497
P0011,CH0011,2015-08-16,2015-09-21,36,Business,No Status,Rome,London,Business,No,454,Yes,15,Yes,25,No,0,No,0,Yes,5,No,0,45,499
P0011,CH0011,2021-03-29,2021-04-19,21,Business,No Status,Amsterdam,Zurich,Business,No,515,No,0,Yes,25,Yes,20,Yes,10,No,0,Yes,5,60,575
P0011,CH0011,2016-06-28,2016-09-13,77,Business,No Status,Vienna,Prague,Business,No,424,No,0,No,0,No,0,No,0,No,0,No,0,0,424
P0011,CH0011,2021-07-08,2021-08-06,29,Business,No Status,Munich,Vienna,Business,Yes,405,No,0,No,0,No,0,Yes,20,Yes,15,No,0,35,440
P0011,CH0011,2022-12-21,2023-02-08,49,Business,No Status,Munich,Vienna,Business,No,398,Yes,10,Yes,50,No,0,No,0,Yes,5,No,0,65,463
P0011,CH0011,2021-12-03,2022-02-03,62,Business,No Status,London,Berlin,Business,No,488,Yes,30,Yes,25,No,0,No,0,No,0,No,0,55,543
P0011,CH0011,2014-10-23,2014-12-17,55,Business,No Status,Frankfurt,Madrid,Business,Yes,458,No,0,Yes,50,Yes,15,No,0,Yes,10,No,0,75,533
P0011,CH0011,2018-08-26,2018-10-18,53,Business,No Status,Berlin,Amsterdam,Business,No,415,Yes,10,Yes,25,Yes,40,No,0,No,0,No,0,75,490
P0011,CH0011,2014-12-20,2015-03-14,84,Business,No Status,Frankfurt,Madrid,Business,No,549,Yes,30,Yes,40,No,0,No,0,Yes,10,No,0,80,629
P0011,CH0011,2020-12-30,2021-03-12,72,Business,No Status,London,Berlin,Business,No,462,Yes,20,Yes,50,No,0,No,0,No,0,No,0,70,532
P0011,CH0011,2025-02-04,2025-03-04,28,Business,No Status,Amsterdam,Zurich,Business,No,480,Yes,20,No,0,No,0,No,0,Yes,20,No,0,40,520
P0011,CH0011,2014-11-17,2015-03-16,119,Business,No Status,London,Paris,Business,No,453,Yes,10,Yes,40,Yes,15,No,0,No,0,No,0,65,518
P0011,CH0011,2018-12-12,2018-12-20,8,Business,No Status,London,Berlin,Business,Yes,364,No,0,Yes,30,No,0,No,0,No,0,Yes,5,35,399
P0011,CH0011,2016-09-16,2016-11-02,47,Business,No Status,Munich,Vienna,Business,No,361,No,0,No,0,Yes,30,No,0,Yes,20,No,0,50,411
P0011,CH0011,2021-10-25,2022-01-24,91,Business,No Status,Rome,London,Business,No,417,No,0,Yes,40,Yes,30,Yes,15,No,0,No,0,85,502
P0011,CH0011,2018-01-08,2018-03-14,65,Business,No Status,London,Paris,Business,No,327,No,0,Yes,40,No,0,No,0,No,0,No,0,40,367
P0011,CH0011,2018-10-27,2018-12-15,49,Business,No Status,Munich,Vienna,Business,Yes,444,Yes,15,No,0,No,0,No,0,No,0,No,0,15,459
P0011,CH0011,2021-01-31,2021-02-09,9,Business,No Status,London,Paris,Business,No,397,No,0,No,0,No,0,Yes,20,No,0,No,0,20,417
P0012,CH0012,2014-11-23,2014-12-27,34,Business,No Status,London,Berlin,Business,Yes,383,Yes,25,Yes,40,Yes,20,No,0,Yes,15,Yes,5,105,488
